rapper,song,url
王以太,友情岁月,https://rapzh.com/songs/41723584
王以太,别想了 (feat. 王以太),https://rapzh.com/songs/41733911
王以太,9号交响,https://rapzh.com/songs/41739283
王以太,9号交响 (伴奏),https://rapzh.com/songs/41739284
艾热AIR,AIR,https://rapzh.com/songs/ai-re-air
艾热AIR,乌云中,https://rapzh.com/songs/ai-re-wu-yun-zhong
艾热AIR,巨人(JU REN),https://rapzh.com/songs/47353
艾热AIR,家走,https://rapzh.com/songs/47347
艾热AIR,FALLIN(#STONA GANG),https://rapzh.com/songs/47360
艾热AIR,我到新疆去,https://rapzh.com/songs/78511
艾热AIR,你能看到我,https://rapzh.com/songs/162253
艾热AIR,B.T.T.O.D(往昔),https://rapzh.com/songs/47355
艾热AIR,Trilogy(三部曲),https://rapzh.com/songs/47354
艾热AIR,PRAY FOR MYSELF,https://rapzh.com/songs/47362
艾热AIR,风语画江湖,https://rapzh.com/songs/161768
艾热AIR,Blur out(#STONA GANG),https://rapzh.com/songs/47349
艾热AIR,Not today(#STONA GANG),https://rapzh.com/songs/47348
艾热AIR,Doubt(疑惑),https://rapzh.com/songs/47356
艾热AIR,DO 4 LUV(#STONA GANG),https://rapzh.com/songs/47359
艾热AIR,风语画江湖 (伴奏),https://rapzh.com/songs/161769
艾热AIR,THAT'S RIGHT(#STONA GANG),https://rapzh.com/songs/47357
艾热AIR,风语画江湖 (人声伴奏),https://rapzh.com/songs/161770
艾热AIR,Bad Habit,https://rapzh.com/songs/180130
艾热AIR,FEELING RIGHT(#STONA GANG),https://rapzh.com/songs/47352
艾热AIR,慢慢来,https://rapzh.com/songs/47361
艾热AIR,蛋 feat.艾热,https://rapzh.com/songs/169905
艾热AIR,星球坠落,https://rapzh.com/songs/183106
艾热AIR,INTHEAIRTONIGHT,https://rapzh.com/songs/47351
艾热AIR,VIEW(#STONA GANG),https://rapzh.com/songs/47358
艾热AIR,LIFE LIKE THIS 2016,https://rapzh.com/songs/47363
艾热AIR,逍遥,https://rapzh.com/songs/171073
艾热AIR,WESTSIDE,https://rapzh.com/songs/183103
艾热AIR,山羊,https://rapzh.com/songs/200594
艾热AIR,绿色丛林,https://rapzh.com/songs/179499
艾热AIR,受够了,https://rapzh.com/songs/183105
艾热AIR,女孩,https://rapzh.com/songs/183108
艾热AIR,都是小事儿,https://rapzh.com/songs/183102
艾热AIR,日落之巅 (Running),https://rapzh.com/songs/182240
艾热AIR,用音乐安慰你,https://rapzh.com/songs/1383321
艾热AIR,故事,https://rapzh.com/songs/1383343
艾热AIR,乌云中,https://rapzh.com/songs/183104
艾热AIR,你要离开吗,https://rapzh.com/songs/1383333
艾热AIR,巨人,https://rapzh.com/songs/183101
艾热AIR,蚂蚁颂,https://rapzh.com/songs/1383329
艾热AIR,小人物,https://rapzh.com/songs/183099
艾热AIR,家走,https://rapzh.com/songs/183107
艾热AIR,唯一的港湾,https://rapzh.com/songs/214784
艾热AIR,光年之外 (热爱版),https://rapzh.com/songs/254025
艾热AIR,往昔,https://rapzh.com/songs/183100
艾热AIR,雾,https://rapzh.com/songs/1383339
艾热AIR,亢奋,https://rapzh.com/songs/1383355
艾热AIR,永不独行,https://rapzh.com/songs/182379
艾热AIR,WE LOVE THIS GAME (为爱加冕),https://rapzh.com/songs/254023
艾热AIR,我没那么游刃有余,https://rapzh.com/songs/572437
艾热AIR,午夜伤心电台,https://rapzh.com/songs/3795704
艾热AIR,法，老牛13,https://rapzh.com/songs/254022
艾热AIR,父与子,https://rapzh.com/songs/198027
艾热AIR,开始,https://rapzh.com/songs/1383317
艾热AIR,蓝色星球,https://rapzh.com/songs/1383325
艾热AIR,结束,https://rapzh.com/songs/1383360
艾热AIR,失控,https://rapzh.com/songs/1383351
艾热AIR,兄弟,https://rapzh.com/songs/254024
艾热AIR,疑惑,https://rapzh.com/songs/1383347
艾热AIR,悟空说,https://rapzh.com/songs/254021
艾热AIR,我没那么游刃有余,https://rapzh.com/songs/1383337
艾热AIR,喀什之声,https://rapzh.com/songs/4326023
艾热AIR,外婆,https://rapzh.com/songs/254026
艾热AIR,让我轻轻地摘下月亮送给你,https://rapzh.com/songs/2051875
艾热AIR,精武 (伴奏),https://rapzh.com/songs/4326025
艾热AIR,精武,https://rapzh.com/songs/4326024
艾热AIR,精武 (和声伴奏),https://rapzh.com/songs/4326026
艾热AIR,5：30 A.M.,https://rapzh.com/songs/4848266
艾热AIR,乌云中 (Live),https://rapzh.com/songs/4852300
艾热AIR,星球坠落 (Live),https://rapzh.com/songs/4852311
艾热AIR,Pay Right Now (种瓜得瓜，种豆得豆),https://rapzh.com/songs/4853231
艾热AIR,没时间流眼泪,https://rapzh.com/songs/4853232
艾热AIR,受够了 (live),https://rapzh.com/songs/4853297
艾热AIR,顶天立地(Live),https://rapzh.com/songs/4853301
艾热AIR,都是小事儿 (live),https://rapzh.com/songs/4853343
艾热AIR,新三部曲 (Live),https://rapzh.com/songs/4853346
艾热AIR,攀登 (Live),https://rapzh.com/songs/4853347
艾热AIR,蜕变 (Live),https://rapzh.com/songs/4857324
艾热AIR,起舞,https://rapzh.com/songs/4916044
艾热AIR,星球坠落 (Live),https://rapzh.com/songs/4954871
艾热AIR,用音乐安慰你 (Live),https://rapzh.com/songs/4977112
艾热AIR,头头是道,https://rapzh.com/songs/4982729
艾热AIR,嘻哈魂 (Live),https://rapzh.com/songs/5025652
艾热AIR,West Side (live),https://rapzh.com/songs/5025890
艾热AIR,往昔 (live),https://rapzh.com/songs/5025893
艾热AIR,家走 (live),https://rapzh.com/songs/5025895
艾热AIR,乌云中 (live),https://rapzh.com/songs/5025899
艾热AIR,小人物 (Live),https://rapzh.com/songs/5025904
艾热AIR,巨人 (Live),https://rapzh.com/songs/5025910
艾热AIR,潘玮柏邓紫棋战队Cypher (Live),https://rapzh.com/songs/5025916
艾热AIR,中国新说唱EP07 RAP07 (Live),https://rapzh.com/songs/5025918
艾热AIR,安静的稻草人 (Live),https://rapzh.com/songs/5025920
艾热AIR,AIR (Live),https://rapzh.com/songs/5025953
艾热AIR,We Are the World (Live),https://rapzh.com/songs/5027081
艾热AIR,别怕变老,https://rapzh.com/songs/5027172
艾热AIR,女孩 (Live),https://rapzh.com/songs/5044351
艾热AIR,On My Way,https://rapzh.com/songs/5044354
艾热AIR,无言以对,https://rapzh.com/songs/5231392
艾热AIR,末 (Intro),https://rapzh.com/songs/5317868
艾热AIR,醉,https://rapzh.com/songs/5317871
艾热AIR,现实的生活,https://rapzh.com/songs/5317872
艾热AIR,生而为人总错过,https://rapzh.com/songs/5317873
艾热AIR,乡野传说,https://rapzh.com/songs/5317874
艾热AIR,始 (Outro),https://rapzh.com/songs/5317877
艾热AIR,AMAZING GIRL(Prod by.Ballrockin),https://rapzh.com/songs/5436235
艾热AIR,Pray,https://rapzh.com/songs/5610669
艾热AIR,Get High（Live版）,https://rapzh.com/songs/5638210
艾热AIR,The Black Swan,https://rapzh.com/songs/5653031
艾热AIR,Kichik ishla(都是小事儿),https://rapzh.com/songs/5668035
艾热AIR,和平鸽Peace&Dove (Prod by. Situasian张太郎),https://rapzh.com/songs/5669795
艾热AIR,Tokyo Drift,https://rapzh.com/songs/5685928
艾热AIR,没时间流眼泪（Live）,https://rapzh.com/songs/5695694
艾热AIR,午夜伤心电台 (Live),https://rapzh.com/songs/6394429
艾热AIR,Underground Bro (Ft.艾热AIR）,https://rapzh.com/songs/7852717
艾热AIR,起舞 (伴奏),https://rapzh.com/songs/7852802
艾热AIR,艾热-坠落星球 BABY_DADDY-Daddy@ WolF_01（艾热 remix）,https://rapzh.com/songs/8605707
艾热AIR,总决赛开场秀cypher (Live),https://rapzh.com/songs/8797695
艾热AIR,飞鸟 (Live),https://rapzh.com/songs/8959260
艾热AIR,巨人（Live版）,https://rapzh.com/songs/10044158
艾热AIR,《说唱听我的》2020 制作人Cypher,https://rapzh.com/songs/10515501
艾热AIR,疆人国魂,https://rapzh.com/songs/12317991
艾热AIR,城市之声 (Live),https://rapzh.com/songs/14555838
艾热AIR,酒精中毒,https://rapzh.com/songs/15511972
艾热AIR,THE MESSAGE PT.2 ft.艾热AIR,https://rapzh.com/songs/15522478
艾热AIR,极光「Aurora polaris 」Intro,https://rapzh.com/songs/15551950
艾热AIR,形容词,https://rapzh.com/songs/41625621
艾热AIR,星球坠落2022,https://rapzh.com/songs/41629529
艾热AIR,千里万里,https://rapzh.com/songs/41631405
艾热AIR,别怕变老 (LIVE版),https://rapzh.com/songs/41633065
艾热AIR,镜中人 (LIVE版),https://rapzh.com/songs/41634342
艾热AIR,镜中人,https://rapzh.com/songs/41635664
艾热AIR,吹 right now(现在吹) (LIVE版),https://rapzh.com/songs/41645696
艾热AIR,艾尼玩尔•热依木 (LIVE版),https://rapzh.com/songs/41648571
艾热AIR,面纱 随机掉落 敬请期待,https://rapzh.com/songs/41651684
艾热AIR,雁书,https://rapzh.com/songs/41653966
艾热AIR,因为你,https://rapzh.com/songs/41668640
艾热AIR,歌曲：我的家乡,https://rapzh.com/songs/41675170
艾热AIR,从现在 到未来,https://rapzh.com/songs/41683107
艾热AIR,从现在 到未来（伴奏）,https://rapzh.com/songs/41683108
艾热AIR,倒数说爱你,https://rapzh.com/songs/41693713
艾热AIR,第一回合,https://rapzh.com/songs/41695390
艾热AIR,第一回合 (LIVE版),https://rapzh.com/songs/41696557
艾热AIR,黄士地(Yellow Land),https://rapzh.com/songs/41700433
艾热AIR,沙 (LIVE版),https://rapzh.com/songs/41702429
艾热AIR,On Da Ground (地上)  (LIVE版),https://rapzh.com/songs/41703662
艾热AIR,热爱调频物语 (new version) (LIVE版),https://rapzh.com/songs/41704953
艾热AIR,魂斗场 (LIVE版),https://rapzh.com/songs/41706376
艾热AIR,New Rules (新玩法) (LIVE版),https://rapzh.com/songs/41709160
艾热AIR,倒数说爱你 (LIVE版),https://rapzh.com/songs/41709168
艾热AIR,摩天动物园2023 (LIVE版),https://rapzh.com/songs/41711520
艾热AIR,最后一舞 (LIVE版),https://rapzh.com/songs/41711568
艾热AIR,？？？,https://rapzh.com/songs/41719723
艾热AIR,酒精中毒 remix feat.艾热AIR,https://rapzh.com/songs/41721127
艾热AIR,问心,https://rapzh.com/songs/41724371
艾热AIR,问心 (伴奏),https://rapzh.com/songs/41724380
艾热AIR,你知道我的名字,https://rapzh.com/songs/41739285
艾热AIR,PHUKET FREESTYLE,https://rapzh.com/songs/41744174
艾热AIR,无畏无悔,https://rapzh.com/songs/41744430
艾热AIR,走喂,https://rapzh.com/songs/41745389
那吾克热,Next Step,https://rapzh.com/songs/157687
那吾克热,北漂,https://rapzh.com/songs/157689
那吾克热,放空,https://rapzh.com/songs/157672
那吾克热,I'm CY,https://rapzh.com/songs/157667
那吾克热,365个祝福 (南航特别版),https://rapzh.com/songs/157668
那吾克热,Brother,https://rapzh.com/songs/157680
那吾克热,斗牛,https://rapzh.com/songs/157676
那吾克热,不要上街头,https://rapzh.com/songs/157671
那吾克热,Kochiga Chiqma,https://rapzh.com/songs/157675
那吾克热,We Are Back,https://rapzh.com/songs/157684
那吾克热,365个祝福 (鸡年贺岁版伴奏),https://rapzh.com/songs/157669
那吾克热,Tagdir,https://rapzh.com/songs/157688
那吾克热,Hayat,https://rapzh.com/songs/157686
那吾克热,趁年轻,https://rapzh.com/songs/157666
那吾克热,Jawabim,https://rapzh.com/songs/157677
那吾克热,Toylar Mubarek,https://rapzh.com/songs/157681
那吾克热,365个祝福 (鸡年贺岁版),https://rapzh.com/songs/157670
那吾克热,毕业时间,https://rapzh.com/songs/157682
那吾克热,Ayqim Nede,https://rapzh.com/songs/157683
那吾克热,Musape,https://rapzh.com/songs/157679
那吾克热,Peace,https://rapzh.com/songs/157685
那吾克热,kki Shapilaq,https://rapzh.com/songs/157674
那吾克热,Tamche Yash,https://rapzh.com/songs/157678
那吾克热,Muqeddime,https://rapzh.com/songs/157673
那吾克热,疆要野,https://rapzh.com/songs/214783
那吾克热,Three Pass,https://rapzh.com/songs/406761
那吾克热,何等人物,https://rapzh.com/songs/406651
那吾克热,儿子娃娃,https://rapzh.com/songs/406742
那吾克热,Love story,https://rapzh.com/songs/406634
那吾克热,四季 (Live),https://rapzh.com/songs/406667
那吾克热,Three Pass (Live),https://rapzh.com/songs/406691
那吾克热,万众瞩目,https://rapzh.com/songs/406626
那吾克热,儿子娃娃 (Live),https://rapzh.com/songs/406676
那吾克热,爸爸,https://rapzh.com/songs/406636
那吾克热,漂向北方 (Live),https://rapzh.com/songs/406704
那吾克热,为此而生,https://rapzh.com/songs/406646
那吾克热,漂 Part II,https://rapzh.com/songs/406723
那吾克热,Hi dears,https://rapzh.com/songs/406640
那吾克热,苏丹 (伴奏),https://rapzh.com/songs/406757
那吾克热,炸药无形 (Live),https://rapzh.com/songs/406687
那吾克热,水滴石穿 + 绳锯木断 (Live),https://rapzh.com/songs/406669
那吾克热,水滴石穿,https://rapzh.com/songs/406738
那吾克热,Real Man,https://rapzh.com/songs/406729
那吾克热,医生的劝告,https://rapzh.com/songs/406652
那吾克热,Real Man (Live),https://rapzh.com/songs/406674
那吾克热,Max + 垃圾之歌 (Live),https://rapzh.com/songs/406695
那吾克热,苏丹,https://rapzh.com/songs/406755
那吾克热,Christmas 有你 (Live),https://rapzh.com/songs/406688
刘柏辛Lexie,One,https://rapzh.com/songs/44280
刘柏辛Lexie,Coco Made Me Do It,https://rapzh.com/songs/6778
刘柏辛Lexie,Manta,https://rapzh.com/songs/1744793
刘柏辛Lexie,Rockstar,https://rapzh.com/songs/6775
刘柏辛Lexie,Like A Mercedes,https://rapzh.com/songs/134159
刘柏辛Lexie,Manta,https://rapzh.com/songs/1869530
刘柏辛Lexie,We Don't Talk Anymore,https://rapzh.com/songs/6779
刘柏辛Lexie,Coco Made Me Do It (Remix),https://rapzh.com/songs/6776
刘柏辛Lexie,C.O.T.T,https://rapzh.com/songs/6786
刘柏辛Lexie,Her,https://rapzh.com/songs/6781
刘柏辛Lexie,All Eyes on Me(Ft. Al Rocco/'BBHMM' Remix'),https://rapzh.com/songs/6787
刘柏辛Lexie,Moonlight,https://rapzh.com/songs/153557
刘柏辛Lexie,Pink Room Freestyle,https://rapzh.com/songs/6777
刘柏辛Lexie,单人沙发,https://rapzh.com/songs/6789
刘柏辛Lexie,EGO,https://rapzh.com/songs/2737
刘柏辛Lexie,Love on top,https://rapzh.com/songs/6782
刘柏辛Lexie,Lexie's Interview by TBS eFM 101.3,https://rapzh.com/songs/6780
刘柏辛Lexie,玫瑰星云 Holy,https://rapzh.com/songs/1869533
刘柏辛Lexie,C.O.T.T (xXx Studio Remix),https://rapzh.com/songs/6785
刘柏辛Lexie,Sleep Away,https://rapzh.com/songs/liu-bai-xin-lexie-sleep-away
刘柏辛Lexie,Dripping Sauce,https://rapzh.com/songs/171240
刘柏辛Lexie,地球蓝 Aqua Blue,https://rapzh.com/songs/1869544
刘柏辛Lexie,Strange Things,https://rapzh.com/songs/171235
刘柏辛Lexie,Sleep Away,https://rapzh.com/songs/170418
刘柏辛Lexie,둘이서(两个人),https://rapzh.com/songs/6783
刘柏辛Lexie,Bygone,https://rapzh.com/songs/171236
刘柏辛Lexie,C.O.T.T('BBHMM' Remix'),https://rapzh.com/songs/6788
刘柏辛Lexie,Mulan,https://rapzh.com/songs/171232
刘柏辛Lexie,Good Girls,https://rapzh.com/songs/171239
刘柏辛Lexie,Lil Life,https://rapzh.com/songs/171237
刘柏辛Lexie,黑洞 Metropolis,https://rapzh.com/songs/1869540
刘柏辛Lexie,Whenever,https://rapzh.com/songs/1869547
刘柏辛Lexie,Watch Me,https://rapzh.com/songs/171234
刘柏辛Lexie,Love on top Inst.,https://rapzh.com/songs/6784
刘柏辛Lexie,Like A Mercedes,https://rapzh.com/songs/171231
刘柏辛Lexie,Mind Reader,https://rapzh.com/songs/1869552
刘柏辛Lexie,"好吗, 好啦, 好吧",https://rapzh.com/songs/204066
刘柏辛Lexie,健忘 Amnesia,https://rapzh.com/songs/1869548
刘柏辛Lexie,Love and Run,https://rapzh.com/songs/187721
刘柏辛Lexie,Woods,https://rapzh.com/songs/171238
刘柏辛Lexie,Hat Trick,https://rapzh.com/songs/lexie-liu-hat-trick
刘柏辛Lexie,Outta Time (feat. Killy),https://rapzh.com/songs/187723
刘柏辛Lexie,Nada,https://rapzh.com/songs/182527
刘柏辛Lexie,天生不妆,https://rapzh.com/songs/176948
刘柏辛Lexie,潘洛斯阶梯 Penrose,https://rapzh.com/songs/1869538
刘柏辛Lexie,捉迷藏,https://rapzh.com/songs/1869555
刘柏辛Lexie,Hat Trick,https://rapzh.com/songs/187722
刘柏辛Lexie,Nada,https://rapzh.com/songs/187720
刘柏辛Lexie,两个普普通通小青年,https://rapzh.com/songs/2003622
刘柏辛Lexie,瞳雀 (伴奏),https://rapzh.com/songs/3466668
刘柏辛Lexie,佳人,https://rapzh.com/songs/4183142
刘柏辛Lexie,敢为,https://rapzh.com/songs/4400161
刘柏辛Lexie,瞳雀,https://rapzh.com/songs/3466667
刘柏辛Lexie,飞太远 (Live),https://rapzh.com/songs/4853299
刘柏辛Lexie,24小时(Live),https://rapzh.com/songs/4853302
刘柏辛Lexie,Rara,https://rapzh.com/songs/4906944
刘柏辛Lexie,角色,https://rapzh.com/songs/4918298
刘柏辛Lexie,Manta (Live),https://rapzh.com/songs/4920380
刘柏辛Lexie,白鹭思一骋,https://rapzh.com/songs/4941142
刘柏辛Lexie,孤独求败 (Live),https://rapzh.com/songs/5025880
刘柏辛Lexie,Dripping Sauce (live),https://rapzh.com/songs/5025898
刘柏辛Lexie,City Lights (Live),https://rapzh.com/songs/5025901
刘柏辛Lexie,木兰 (Live),https://rapzh.com/songs/5025905
刘柏辛Lexie,中国新说唱EP09 RAP01 (Live),https://rapzh.com/songs/5025908
刘柏辛Lexie,张震岳热狗战队Cypher (Live),https://rapzh.com/songs/5025915
刘柏辛Lexie,Coco Made Me Do It (Live),https://rapzh.com/songs/5025917
刘柏辛Lexie,动脑金 (Live),https://rapzh.com/songs/5025921
刘柏辛Lexie,DO NUH RUSH (Live),https://rapzh.com/songs/5025930
刘柏辛Lexie,Bossin’ (Live),https://rapzh.com/songs/5025963
刘柏辛Lexie,我要你的爱,https://rapzh.com/songs/5026796
刘柏辛Lexie,SHADOW,https://rapzh.com/songs/5145276
刘柏辛Lexie,有吗炒面,https://rapzh.com/songs/5145505
刘柏辛Lexie,Deep Down,https://rapzh.com/songs/5170829
刘柏辛Lexie,了,https://rapzh.com/songs/5204814
刘柏辛Lexie,猪猪锤,https://rapzh.com/songs/5204816
刘柏辛Lexie,MORE,https://rapzh.com/songs/5268948
刘柏辛Lexie,全速玩家,https://rapzh.com/songs/5628847
刘柏辛Lexie,818,https://rapzh.com/songs/5663023
刘柏辛Lexie,巴别塔的猫,https://rapzh.com/songs/5663026
刘柏辛Lexie,GO PSYCHOTIC! (OUTRO),https://rapzh.com/songs/5663027
刘柏辛Lexie,香芋的错觉,https://rapzh.com/songs/5663028
刘柏辛Lexie,Mulan (Live版),https://rapzh.com/songs/5663033
刘柏辛Lexie,Ego (feat. Blow Fever & Lexie),https://rapzh.com/songs/5663035
刘柏辛Lexie,"Quizas,Quizas,Quizas (Live)",https://rapzh.com/songs/8626778
刘柏辛Lexie,雪落幽竹里,https://rapzh.com/songs/8626827
刘柏辛Lexie,白鹭思一骋 (伴奏),https://rapzh.com/songs/8662822
刘柏辛Lexie,咆哮 (Live),https://rapzh.com/songs/10756161
刘柏辛Lexie,请你给我好一点的情敌 (Live),https://rapzh.com/songs/10756165
刘柏辛Lexie,白鹭思一骋,https://rapzh.com/songs/11269639
刘柏辛Lexie,白鹭思一骋 (伴奏),https://rapzh.com/songs/11269679
刘柏辛Lexie,别再问我什么是迪斯科 + Bye Bye Disco,https://rapzh.com/songs/14644410
刘柏辛Lexie,蝴蝶结联萌,https://rapzh.com/songs/41678919
刘柏辛Lexie,新世界 (Live版),https://rapzh.com/songs/41694921
刘柏辛Lexie,新世界 (伴奏),https://rapzh.com/songs/41694933
刘柏辛Lexie,爱如火 (Live版),https://rapzh.com/songs/41696152
刘柏辛Lexie,爱如火 (伴奏),https://rapzh.com/songs/41696163
刘柏辛Lexie,芳华绝代 (Live版),https://rapzh.com/songs/41697861
刘柏辛Lexie,芳华绝代 (伴奏),https://rapzh.com/songs/41697874
刘柏辛Lexie,三国恋 (Live版),https://rapzh.com/songs/41699060
刘柏辛Lexie,三国恋 (伴奏),https://rapzh.com/songs/41699073
刘柏辛Lexie,Counting Sheep (数羊) (Live版),https://rapzh.com/songs/41712809
刘柏辛Lexie,Bangkok Girl (Live),https://rapzh.com/songs/41722280
姜云升,患,https://rapzh.com/songs/168531
姜云升,网易云,https://rapzh.com/songs/168525
姜云升,你一定能够成为你想要去成为的人,https://rapzh.com/songs/1989150
姜云升,举步维艰,https://rapzh.com/songs/168524
姜云升,毕业典礼,https://rapzh.com/songs/168530
姜云升,致郁,https://rapzh.com/songs/1989152
姜云升,孤注一掷,https://rapzh.com/songs/1989155
姜云升,呵呵,https://rapzh.com/songs/1989156
姜云升,遇见你,https://rapzh.com/songs/168529
姜云升,28.7,https://rapzh.com/songs/1705012
姜云升,Intro,https://rapzh.com/songs/1989145
姜云升,初,https://rapzh.com/songs/1989147
姜云升,真没睡,https://rapzh.com/songs/345986
姜云升,匀升,https://rapzh.com/songs/168526
姜云升,从无到有 feat 安列,https://rapzh.com/songs/168532
姜云升,奈何,https://rapzh.com/songs/1989149
姜云升,这首歌没唱直接听,https://rapzh.com/songs/345988
姜云升,云霄,https://rapzh.com/songs/1989158
姜云升,日记,https://rapzh.com/songs/1989153
姜云升,假装,https://rapzh.com/songs/345983
姜云升,淹没,https://rapzh.com/songs/345984
姜云升,围城,https://rapzh.com/songs/345985
姜云升,往上飙freestyle（feat.正义感）,https://rapzh.com/songs/168528
姜云升,敌人freestyle,https://rapzh.com/songs/168527
姜云升,Outro,https://rapzh.com/songs/1989159
姜云升,丙子,https://rapzh.com/songs/345982
姜云升,往右边划,https://rapzh.com/songs/345981
姜云升,不后悔遇见你,https://rapzh.com/songs/345987
姜云升,宅,https://rapzh.com/songs/3179353
姜云升,人生指导,https://rapzh.com/songs/5240991
姜云升,浪漫主义,https://rapzh.com/songs/4852370
姜云升,Halloween(Prod. by 大眼炮),https://rapzh.com/songs/4915424
姜云升,K.C.G.风暴(Prod. by Double K),https://rapzh.com/songs/4915429
姜云升,SAD,https://rapzh.com/songs/4916069
姜云升,起点,https://rapzh.com/songs/5030192
姜云升,Halloween（Live版）,https://rapzh.com/songs/5158930
姜云升,拼个世界给自己（keeppley 新世代BGM）,https://rapzh.com/songs/5225027
姜云升,Battle,https://rapzh.com/songs/5240992
姜云升,离开（Live版）,https://rapzh.com/songs/5612988
姜云升,反抗 (Live),https://rapzh.com/songs/6004434
姜云升,芸芸众生 (Live),https://rapzh.com/songs/6004439
姜云升,成名 (Live),https://rapzh.com/songs/6004443
姜云升,向前 (Live),https://rapzh.com/songs/9344968
姜云升,今晚月色真美,https://rapzh.com/songs/9344969
姜云升,如果没有你2020 (Live),https://rapzh.com/songs/9344970
姜云升,给说唱新世代参赛选手的 一封建议信 (Live),https://rapzh.com/songs/9344971
姜云升,海岸 (Live),https://rapzh.com/songs/11108953
姜云升,生命诗 (Live),https://rapzh.com/songs/11108956
满舒克,Lost,https://rapzh.com/songs/man-shu-ke-lost
满舒克,My Heart Will Go On,https://rapzh.com/songs/man-shu-ke-my-heart-will-go-on
满舒克,Me and ma bros,https://rapzh.com/songs/305
满舒克,陪你过冬天（2017）,https://rapzh.com/songs/300
满舒克,做我的猫,https://rapzh.com/songs/32891
满舒克,RELAX,https://rapzh.com/songs/163784
满舒克,听你身体说,https://rapzh.com/songs/307
满舒克,NICE VIEW,https://rapzh.com/songs/297
满舒克,外星人,https://rapzh.com/songs/313
满舒克,每一天,https://rapzh.com/songs/318
满舒克,怎么还没睡,https://rapzh.com/songs/326
满舒克,You don't even know,https://rapzh.com/songs/302
满舒克,燃烧,https://rapzh.com/songs/391
满舒克,Lonely God,https://rapzh.com/songs/316
满舒克,FAMILY(Prod by WHIZZBIZ),https://rapzh.com/songs/314
满舒克,Intro Perfect,https://rapzh.com/songs/298
满舒克,Never Lonely,https://rapzh.com/songs/309
满舒克,浪得冒泡,https://rapzh.com/songs/163785
满舒克,There was a time,https://rapzh.com/songs/301
满舒克,玩,https://rapzh.com/songs/164301
满舒克,不想错过你,https://rapzh.com/songs/303
满舒克,ATM,https://rapzh.com/songs/327
满舒克,Happy meal,https://rapzh.com/songs/man-shu-ke-happy-meal
满舒克,I Like You,https://rapzh.com/songs/161842
派克特（PACT）,02 Y,https://rapzh.com/songs/pai-ke-te-pact-y
派克特（PACT）,Better Than Me？Feat. 辛巴 & Pact,https://rapzh.com/songs/57039
派克特（PACT）,人海人山,https://rapzh.com/songs/220889
派克特（PACT）,12 Home,https://rapzh.com/songs/789
派克特（PACT）,01 还是噩梦,https://rapzh.com/songs/778
派克特（PACT）,03 4X,https://rapzh.com/songs/780
派克特（PACT）,11 答案的答案,https://rapzh.com/songs/788
派克特（PACT）,06 得到你的爱,https://rapzh.com/songs/783
派克特（PACT）,04 革命,https://rapzh.com/songs/781
派克特（PACT）,08 聊不无聊,https://rapzh.com/songs/785
派克特（PACT）,10 FREEDOM,https://rapzh.com/songs/787
派克特（PACT）,09 夜日,https://rapzh.com/songs/786
派克特（PACT）,绝可 feat.派克特,https://rapzh.com/songs/169912
派克特（PACT）,05 Everything,https://rapzh.com/songs/782
派克特（PACT）,07 慢慢飞,https://rapzh.com/songs/784
派克特（PACT）,13 Output,https://rapzh.com/songs/790
派克特（PACT）,野外求生手册,https://rapzh.com/songs/220902
派克特（PACT）,唤醒热爱·NBA唤醒季主题曲,https://rapzh.com/songs/171889
派克特（PACT）,YOKIMIYA,https://rapzh.com/songs/220900
派克特（PACT）,离开才知道有多离不开,https://rapzh.com/songs/220895
派克特（PACT）,Know My Style (PACT‭ &‬‭ ‬Gunknown Remix featuring‭ ‬辛巴‭ & ‬PACT),https://rapzh.com/songs/29726
派克特（PACT）,坏妈妈,https://rapzh.com/songs/220897
派克特（PACT）,我怕的是,https://rapzh.com/songs/220896
派克特（PACT）,CEO,https://rapzh.com/songs/220898
派克特（PACT）,不是你的错,https://rapzh.com/songs/220904
派克特（PACT）,金童玉女,https://rapzh.com/songs/220893
派克特（PACT）,故事里的故事,https://rapzh.com/songs/220901
派克特（PACT）,Sad Man,https://rapzh.com/songs/220890
派克特（PACT）,再见Hip-Hop,https://rapzh.com/songs/182395
派克特（PACT）,Uh,https://rapzh.com/songs/220899
派克特（PACT）,好奇的猴子,https://rapzh.com/songs/220892
派克特（PACT）,丛林探险指南,https://rapzh.com/songs/220891
派克特（PACT）,记不住的梦,https://rapzh.com/songs/220903
派克特（PACT）,走自己的路,https://rapzh.com/songs/920001
派克特（PACT）,Shadow,https://rapzh.com/songs/220894
派克特（PACT）,再见 Hip Hop,https://rapzh.com/songs/237437
派克特（PACT）,走自己的路 (伴奏),https://rapzh.com/songs/920005
派克特（PACT）,通天塔,https://rapzh.com/songs/4575016
派克特（PACT）,Tell Me,https://rapzh.com/songs/2691906
派克特（PACT）,A GIFT 4  Chester,https://rapzh.com/songs/2575298
派克特（PACT）,午夜伤心电台,https://rapzh.com/songs/3795704
派克特（PACT）,问题和问题,https://rapzh.com/songs/4575017
派克特（PACT）,Freeling,https://rapzh.com/songs/4575018
派克特（PACT）,日_夜,https://rapzh.com/songs/4575019
派克特（PACT）,太阳能（Feat. DT_Naseem）,https://rapzh.com/songs/4804523
派克特（PACT）,重生,https://rapzh.com/songs/4575024
派克特（PACT）,China Town,https://rapzh.com/songs/1004866
